1914	5	"(43)<regular.RegularExpression: void <init>()>""(43)<regular.RegularExpression: void <init>()>"	11054regular.RegularExpression.<init>()V:42:2:44:3	x	(43)regular.RegularExpression:<init>()regular.RegularExpression.<init>()	847regular.RegularExpression.<init>()V:43	2763regular.RegularExpression.<init>():void:RegularExpression.java:39:1:44:2	91
9629	1	x	x	x	x	x	1793grammar.parse.LRParseTableGenerator$15.<init>(grammar.Grammar;automata.fsa.FiniteStateAutomaton):void::-1:-1:-1:-1	64
9630	1	x	x	x	x	x	1794grammar.parse.LRParseTableGenerator$15.isCellEditable(int;int):boolean:LRParseTableGenerator.java:59:3:61:4	64
9631	1	x	x	x	x	x	2064gui.HighlightTable$17.<init>():void::-1:-1:-1:-1	64
9632	1	x	x	x	x	x	1990gui.ImageDisplayComponent.getScrollableBlockIncrement(java.awt.Rectangle;int;int):int:ImageDisplayComponent.java:191:1:195:2	64
9633	1	x	x	x	x	x	1991gui.ImageDisplayComponent.getScrollableUnitIncrement(java.awt.Rectangle;int;int):int:ImageDisplayComponent.java:197:1:200:2	64
9634	1	x	x	x	x	x	2144gui.InputBox.addSimulator(automata.Automaton;automata.AutomatonSimulator;boolean):void:InputBox.java:182:1:187:2	64
9635	1	x	x	x	x	x	2141gui.InputBox.getInputString():java.lang.String:InputBox.java:163:1:167:2	64
9636	1	x	x	x	x	x	2160gui.JMultiLineToolTip.setColumns(int):void:JMultiLineToolTip.java:61:1:64:2	64
9637	1	x	x	x	x	x	2162gui.JMultiLineToolTip.setFixedWidth(int):void:JMultiLineToolTip.java:70:1:73:2	64
9638	1	x	x	x	x	x	2186gui.LambdaCellRenderer.getEmpty():java.lang.String:LambdaCellRenderer.java:64:1:71:2	64
9639	1	x	x	x	x	x	2480gui.action.AddTrapStateToDFAAction$50.<init>():void::-1:-1:-1:-1	64
9640	1	x	x	x	x	x	2533gui.action.BatchMultipleSimulateAction$56.<init>(java.lang.String):void::-1:-1:-1:-1	64
9641	1	x	x	x	x	x	2535gui.action.BatchMultipleSimulateAction$57.<init>(java.lang.String):void::-1:-1:-1:-1	64
9642	1	x	x	x	x	x	2540gui.action.BatchMultipleSimulateAction$58.<init>(java.lang.String):void::-1:-1:-1:-1	64
9643	1	x	x	x	x	x	2542gui.action.BatchMultipleSimulateAction$59.<init>(java.lang.String):void::-1:-1:-1:-1	64
9644	1	x	x	x	x	x	2544gui.action.BatchMultipleSimulateAction$60.<init>(java.lang.String):void::-1:-1:-1:-1	64
9645	1	x	x	x	x	x	2551gui.action.BatchMultipleSimulateAction$61.<init>(java.lang.String):void::-1:-1:-1:-1	64
9646	1	x	x	x	x	x	2555gui.action.BatchMultipleSimulateAction$63$63.<init>():void::-1:-1:-1:-1	64
9647	1	x	x	x	x	x	2556gui.action.BatchMultipleSimulateAction$65$65.<init>():void::-1:-1:-1:-1	64
9648	1	x	x	x	x	x	2557gui.action.BatchMultipleSimulateAction$66.<init>(java.lang.String):void::-1:-1:-1:-1	64
9649	1	x	x	x	x	x	2559gui.action.BatchMultipleSimulateAction$67.<init>(java.lang.String):void::-1:-1:-1:-1	64
9650	1	x	x	x	x	x	2561gui.action.BatchMultipleSimulateAction$68.<init>(java.lang.String):void::-1:-1:-1:-1	64
9651	1	x	x	x	x	x	2563gui.action.BatchMultipleSimulateAction$69.<init>(java.lang.String):void::-1:-1:-1:-1	64
9652	1	x	x	x	x	x	2565gui.action.BatchMultipleSimulateAction$71$71.<init>():void::-1:-1:-1:-1	64
9653	1	x	x	x	x	x	2566gui.action.BatchMultipleSimulateAction$71$71.actionPerformed(java.awt.event.ActionEvent):void:BatchMultipleSimulateAction.java:721:21:722:22	64
9654	1	x	x	x	x	x	2567gui.action.BatchMultipleSimulateAction$73$73.<init>():void::-1:-1:-1:-1	64
9655	1	x	x	x	x	x	2568gui.action.BatchMultipleSimulateAction$73$73.actionPerformed(java.awt.event.ActionEvent):void:BatchMultipleSimulateAction.java:726:21:727:22	64
9656	1	x	x	x	x	x	2569gui.action.BatchMultipleSimulateAction$75$75.<init>():void::-1:-1:-1:-1	64
9657	1	x	x	x	x	x	2574gui.action.BatchMultipleSimulateAction$76.<init>():void::-1:-1:-1:-1	64
9658	1	x	x	x	x	x	2575gui.action.BatchMultipleSimulateAction$77.<init>():void::-1:-1:-1:-1	64
9659	1	x	x	x	x	x	2579gui.action.BatchMultipleSimulateAction$78.<init>():void::-1:-1:-1:-1	64
9660	1	x	x	x	x	x	2580gui.action.BatchMultipleSimulateAction$79.<init>():void::-1:-1:-1:-1	64
9661	1	x	x	x	x	x	2581gui.action.BatchMultipleSimulateAction$80.<init>():void::-1:-1:-1:-1	64
9662	1	x	x	x	x	x	2208gui.action.BruteParseAction$18.<init>():void::-1:-1:-1:-1	64
9663	1	x	x	x	x	x	2782gui.action.BuildingBlockSimulateAction$110.<init>():void::-1:-1:-1:-1	64
9664	1	x	x	x	x	x	2787gui.action.CYKParseAction$111.<init>():void::-1:-1:-1:-1	64
9665	1	x	x	x	x	x	2318gui.action.CloseAction$26.<init>():void::-1:-1:-1:-1	64
9666	1	x	x	x	x	x	2515gui.action.CloseButton$54.<init>():void::-1:-1:-1:-1	64
9667	1	x	x	x	x	x	2518gui.action.CloseButton$55.<init>():void::-1:-1:-1:-1	64
9668	1	x	x	x	x	x	2793gui.action.ColorChooserAction$112.<init>():void::-1:-1:-1:-1	64
9669	1	x	x	x	x	x	2796gui.action.ColorChooserAction$113.<init>():void::-1:-1:-1:-1	64
9670	1	x	x	x	x	x	2798gui.action.ColorChooserAction$114.<init>():void::-1:-1:-1:-1	64
9671	1	x	x	x	x	x	2800gui.action.ColorChooserAction$115.<init>():void::-1:-1:-1:-1	64
9672	1	x	x	x	x	x	2802gui.action.ColorChooserAction$116.<init>():void::-1:-1:-1:-1	64
9673	1	x	x	x	x	x	2804gui.action.ColorChooserAction$117.<init>():void::-1:-1:-1:-1	64
9674	1	x	x	x	x	x	2807gui.action.ColorChooserAction$118.<init>():void::-1:-1:-1:-1	64
9675	1	x	x	x	x	x	2290gui.action.ConvertAutomatonToGrammarAction$20.<init>():void::-1:-1:-1:-1	64
9676	1	x	x	x	x	x	2296gui.action.ConvertAutomatonToGrammarAction$21.<init>():void::-1:-1:-1:-1	64
9677	1	x	x	x	x	x	2298gui.action.ConvertAutomatonToGrammarAction$22.<init>(java.lang.String;java.lang.String):void::-1:-1:-1:-1	64
9678	1	x	x	x	x	x	2301gui.action.ConvertAutomatonToGrammarAction$23.<init>(java.lang.String;java.lang.String):void::-1:-1:-1:-1	64
9679	1	x	x	x	x	x	2305gui.action.ConvertAutomatonToGrammarAction$24.<init>(java.lang.String;java.lang.String):void::-1:-1:-1:-1	64
9680	1	x	x	x	x	x	2308gui.action.ConvertAutomatonToGrammarAction$25.<init>(java.lang.String;java.lang.String):void::-1:-1:-1:-1	64
9681	1	x	x	x	x	x	2709gui.action.ConvertCFGLL$94.<init>():void::-1:-1:-1:-1	64
9682	1	x	x	x	x	x	2668gui.action.ConvertCFGLR$93.<init>():void::-1:-1:-1:-1	64
9683	1	x	x	x	x	x	2876gui.action.ConvertFSAToREAction$145.<init>():void::-1:-1:-1:-1	64
9684	1	x	x	x	x	x	2651gui.action.ConvertRegularGrammarToFSA$88.<init>():void::-1:-1:-1:-1	64
9685	1	x	x	x	x	x	2619gui.action.EmptyStringCharacterAction$83.<init>():void::-1:-1:-1:-1	64
9686	1	x	x	x	x	x	2621gui.action.EmptyStringCharacterAction$84.<init>():void::-1:-1:-1:-1	64
9687	1	x	x	x	x	x	2623gui.action.EmptyStringCharacterAction$85.<init>():void::-1:-1:-1:-1	64
9688	1	x	x	x	x	x	2646gui.action.GrammarTestAction$87.<init>():void::-1:-1:-1:-1	64
9689	1	x	x	x	x	x	2658gui.action.GrammarTransformAction$89.<init>():void::-1:-1:-1:-1	64
9690	1	x	x	x	x	x	2660gui.action.GrammarTransformAction$90.<init>():void::-1:-1:-1:-1	64
9691	1	x	x	x	x	x	2662gui.action.GrammarTransformAction$91.<init>():void::-1:-1:-1:-1	64
9692	1	x	x	x	x	x	2664gui.action.GrammarTransformAction$92.<init>():void::-1:-1:-1:-1	64
9693	1	x	x	x	x	x	2629gui.action.LLParseTableAction$86.<init>():void::-1:-1:-1:-1	64
9694	1	x	x	x	x	x	2616gui.action.LRParseTableAction$82.<init>():void::-1:-1:-1:-1	64
9695	1	x	x	x	x	x	2489gui.action.LSystemDisplay$51.<init>():void::-1:-1:-1:-1	64
9696	1	x	x	x	x	x	2713gui.action.LambdaHighlightAction$95.<init>():void::-1:-1:-1:-1	64
9697	1	x	x	x	x	x	2819gui.action.LayoutStorageAction$119.<init>(java.lang.String;javax.swing.Icon):void::-1:-1:-1:-1	64
9698	1	x	x	x	x	x	2778gui.action.MinimizeTreeAction$109.<init>():void::-1:-1:-1:-1	64
9699	1	x	x	x	x	x	2404gui.action.MultipleCYKSimulateAction$35.<init>(java.lang.String):void::-1:-1:-1:-1	64
9700	1	x	x	x	x	x	2408gui.action.MultipleCYKSimulateAction$36.<init>(java.lang.String):void::-1:-1:-1:-1	64
9701	1	x	x	x	x	x	2410gui.action.MultipleCYKSimulateAction$37.<init>(java.lang.String):void::-1:-1:-1:-1	64
9702	1	x	x	x	x	x	2416gui.action.MultipleCYKSimulateAction$39$39.<init>():void::-1:-1:-1:-1	64
9703	1	x	x	x	x	x	2417gui.action.MultipleCYKSimulateAction$39$39.actionPerformed(java.awt.event.ActionEvent):void:MultipleCYKSimulateAction.java:370:21:371:22	64
9704	1	x	x	x	x	x	2418gui.action.MultipleCYKSimulateAction$41$41.<init>():void::-1:-1:-1:-1	64
9705	1	x	x	x	x	x	2419gui.action.MultipleCYKSimulateAction$41$41.actionPerformed(java.awt.event.ActionEvent):void:MultipleCYKSimulateAction.java:375:21:376:22	64
9706	1	x	x	x	x	x	2424gui.action.MultipleCYKSimulateAction$43$43.<init>():void::-1:-1:-1:-1	64
9707	1	x	x	x	x	x	2440gui.action.MultipleCYKSimulateAction$44.<init>():void::-1:-1:-1:-1	64
9708	1	x	x	x	x	x	2445gui.action.MultipleCYKSimulateAction$45.<init>():void::-1:-1:-1:-1	64
9709	1	x	x	x	x	x	2446gui.action.MultipleCYKSimulateAction$46.<init>():void::-1:-1:-1:-1	64
9710	1	x	x	x	x	x	2374gui.action.MultipleCYKSimulateAction$27.<init>(java.lang.String):void::-1:-1:-1:-1	64
9711	1	x	x	x	x	x	2384gui.action.MultipleCYKSimulateAction$28.<init>(java.lang.String):void::-1:-1:-1:-1	64
9712	1	x	x	x	x	x	2389gui.action.MultipleCYKSimulateAction$29.<init>(java.lang.String):void::-1:-1:-1:-1	64
9713	1	x	x	x	x	x	2392gui.action.MultipleCYKSimulateAction$30.<init>(java.lang.String):void::-1:-1:-1:-1	64
9714	1	x	x	x	x	x	2396gui.action.MultipleCYKSimulateAction$31.<init>(java.lang.String):void::-1:-1:-1:-1	64
9715	1	x	x	x	x	x	2400gui.action.MultipleCYKSimulateAction$33$33.<init>():void::-1:-1:-1:-1	64
9716	1	x	x	x	x	x	2401gui.action.MultipleCYKSimulateAction$34.<init>(java.lang.String):void::-1:-1:-1:-1	64
9717	1	x	x	x	x	x	2834gui.action.MultipleSimulateAction$120.<init>(java.lang.String):void::-1:-1:-1:-1	64
9718	1	x	x	x	x	x	2836gui.action.MultipleSimulateAction$121.<init>(java.lang.String):void::-1:-1:-1:-1	64
9719	1	x	x	x	x	x	2838gui.action.MultipleSimulateAction$122.<init>(java.lang.String):void::-1:-1:-1:-1	64
9720	1	x	x	x	x	x	2840gui.action.MultipleSimulateAction$123.<init>(java.lang.String):void::-1:-1:-1:-1	64
9721	1	x	x	x	x	x	2842gui.action.MultipleSimulateAction$124.<init>(java.lang.String):void::-1:-1:-1:-1	64
9722	1	x	x	x	x	x	2844gui.action.MultipleSimulateAction$125.<init>(java.lang.String):void::-1:-1:-1:-1	64
9723	1	x	x	x	x	x	2847gui.action.MultipleSimulateAction$127$127.<init>():void::-1:-1:-1:-1	64
9724	1	x	x	x	x	x	2848gui.action.MultipleSimulateAction$129$129.<init>():void::-1:-1:-1:-1	64
9725	1	x	x	x	x	x	2849gui.action.MultipleSimulateAction$130.<init>(java.lang.String):void::-1:-1:-1:-1	64
9726	1	x	x	x	x	x	2851gui.action.MultipleSimulateAction$131.<init>(java.lang.String):void::-1:-1:-1:-1	64
9727	1	x	x	x	x	x	2853gui.action.MultipleSimulateAction$132.<init>(java.lang.String):void::-1:-1:-1:-1	64
9728	1	x	x	x	x	x	2855gui.action.MultipleSimulateAction$133.<init>(java.lang.String):void::-1:-1:-1:-1	64
9729	1	x	x	x	x	x	2857gui.action.MultipleSimulateAction$135$135.<init>():void::-1:-1:-1:-1	64
9730	1	x	x	x	x	x	2858gui.action.MultipleSimulateAction$135$135.actionPerformed(java.awt.event.ActionEvent):void:MultipleSimulateAction.java:745:21:746:22	64
9731	1	x	x	x	x	x	2859gui.action.MultipleSimulateAction$137$137.<init>():void::-1:-1:-1:-1	64
9732	1	x	x	x	x	x	2860gui.action.MultipleSimulateAction$137$137.actionPerformed(java.awt.event.ActionEvent):void:MultipleSimulateAction.java:750:21:751:22	64
9733	1	x	x	x	x	x	2861gui.action.MultipleSimulateAction$139$139.<init>():void::-1:-1:-1:-1	64
9734	1	x	x	x	x	x	2865gui.action.MultipleSimulateAction$140.<init>():void::-1:-1:-1:-1	64
9735	1	x	x	x	x	x	2867gui.action.MultipleSimulateAction$141.<init>():void::-1:-1:-1:-1	64
9736	1	x	x	x	x	x	2870gui.action.MultipleSimulateAction$142.<init>():void::-1:-1:-1:-1	64
9737	1	x	x	x	x	x	2871gui.action.MultipleSimulateAction$143.<init>():void::-1:-1:-1:-1	64
9738	1	x	x	x	x	x	2872gui.action.MultipleSimulateAction$144.<init>():void::-1:-1:-1:-1	64
9739	1	x	x	x	x	x	2499gui.action.NFAToDFAAction$52.<init>():void::-1:-1:-1:-1	64
9740	1	x	x	x	x	x	2723gui.action.NewAction$NewDialog$96.<init>():void::-1:-1:-1:-1	64
9741	1	x	x	x	x	x	2742gui.action.NewAction$NewDialog$97.<init>():void::-1:-1:-1:-1	64
9742	1	x	x	x	x	x	2744gui.action.NewAction$NewDialog$98.<init>():void::-1:-1:-1:-1	64
9743	1	x	x	x	x	x	2746gui.action.NewAction$NewDialog$99.<init>():void::-1:-1:-1:-1	64
9744	1	x	x	x	x	x	2748gui.action.NewAction$NewDialog$100.<init>():void::-1:-1:-1:-1	64
9745	1	x	x	x	x	x	2750gui.action.NewAction$NewDialog$101.<init>():void::-1:-1:-1:-1	64
9746	1	x	x	x	x	x	2752gui.action.NewAction$NewDialog$102.<init>():void::-1:-1:-1:-1	64
9747	1	x	x	x	x	x	2755gui.action.NewAction$NewDialog$103.<init>():void::-1:-1:-1:-1	64
9748	1	x	x	x	x	x	2757gui.action.NewAction$NewDialog$104.<init>():void::-1:-1:-1:-1	64
9749	1	x	x	x	x	x	2759gui.action.NewAction$NewDialog$105.<init>():void::-1:-1:-1:-1	64
9750	1	x	x	x	x	x	2761gui.action.NewAction$NewDialog$106.<init>():void::-1:-1:-1:-1	64
9751	1	x	x	x	x	x	2764gui.action.NewAction$NewDialog$107.<init>():void::-1:-1:-1:-1	64
9752	1	x	x	x	x	x	2767gui.action.NewAction$NewDialog$108.<init>():void::-1:-1:-1:-1	64
9753	1	x	x	x	x	x	2468gui.action.NondeterminismAction$49.<init>():void::-1:-1:-1:-1	64
9754	1	x	x	x	x	x	2814gui.action.OpenAction.isApplicable(java.lang.Object):boolean:OpenAction.java:208:1:217:2	64
9755	1	x	x	x	x	x	2258gui.action.OpenURLAction.actionPerformed(java.awt.event.ActionEvent):void:OpenURLAction.java:48:1:50:2	64
9756	1	x	x	x	x	x	2589gui.action.REToFSAAction$81.<init>():void::-1:-1:-1:-1	64
9757	1	x	x	x	x	x	2314gui.action.RestrictedAction.isApplicable(java.lang.Object):boolean:RestrictedAction.java:55:1:67:2	64
9758	1	x	x	x	x	x	2774gui.action.SaveAsAction.isApplicable(java.lang.Object):boolean:SaveAsAction.java:72:1:82:2	64
9759	1	x	x	x	x	x	2826gui.action.BMPFileFilter.getDescription():java.lang.String:SaveGraphBMPAction.java:98:4:100:5	64
9760	1	x	x	x	x	x	2368gui.action.GIFFileFilter.getDescription():java.lang.String:SaveGraphGIFAction.java:95:4:97:5	64
9761	1	x	x	x	x	x	2639gui.action.AcceptAllFileFilter.accept(java.io.File):boolean:SaveGraphUtility.java:140:4:142:5	64
9762	1	x	x	x	x	x	2640gui.action.AcceptAllFileFilter.getDescription():java.lang.String:SaveGraphUtility.java:143:4:145:5	64
9763	1	x	x	x	x	x	2638gui.action.FileNameExtensionFilter.getDescription():java.lang.String:SaveGraphUtility.java:133:4:135:5	64
9764	1	x	x	x	x	x	2772gui.action.SetUndoAmountAction.isApplicable(java.lang.Object):boolean:SetUndoAmountAction.java:91:1:101:2	64
9765	1	x	x	x	x	x	2452gui.action.SimulateAction$47.<init>():void::-1:-1:-1:-1	64
9766	1	x	x	x	x	x	2454gui.action.SimulateAction$48.<init>():void::-1:-1:-1:-1	64
9767	1	x	x	x	x	x	2462gui.action.SimulateAction.setEnvironment(gui.environment.Environment):void:SimulateAction.java:434:1:436:2	64
9768	1	x	x	x	x	x	2591gui.action.TestAction$inputFilter.getDescription():java.lang.String:TestAction.java:94:8:96:9	64
9769	1	x	x	x	x	x	2255gui.action.TuringBruteParseAction$19.<init>():void::-1:-1:-1:-1	64
9770	1	x	x	x	x	x	2504gui.action.UserControlParseAction$53.<init>():void::-1:-1:-1:-1	64
9771	1	x	x	x	x	x	2954gui.deterministic.AddTrapStatePane$151.<init>():void::-1:-1:-1:-1	64
9772	1	x	x	x	x	x	2958gui.deterministic.AddTrapStatePane$152.<init>(java.lang.String):void::-1:-1:-1:-1	64
9773	1	x	x	x	x	x	2898gui.deterministic.ConversionController$146.<init>():void::-1:-1:-1:-1	64
9774	1	x	x	x	x	x	2916gui.deterministic.ConversionPane$147.<init>():void::-1:-1:-1:-1	64
9775	1	x	x	x	x	x	2919gui.deterministic.ConversionPane$148.<init>():void::-1:-1:-1:-1	64
9776	1	x	x	x	x	x	2925gui.deterministic.ConversionPane$149.<init>(java.lang.String;java.lang.String):void::-1:-1:-1:-1	64
9777	1	x	x	x	x	x	2927gui.deterministic.ConversionPane$150.<init>(java.lang.String;java.lang.String):void::-1:-1:-1:-1	64
9778	1	x	x	x	x	x	3147gui.editor.ArrowTool$StateMenu$159.<init>():void::-1:-1:-1:-1	64
9779	1	x	x	x	x	x	3286gui.editor.EditBlockPane.getOldBlock():automata.State:EditBlockPane.java:61:1:63:2	64
9780	1	x	x	x	x	x	3285gui.editor.EditBlockPane.setOldBlock(automata.State):void:EditBlockPane.java:57:1:59:2	64
9781	1	x	x	x	x	x	3247gui.editor.EditorPane.printChildren(java.awt.Graphics):void:EditorPane.java:167:1:175:2	64
9782	1	x	x	x	x	x	3029gui.editor.FSATransitionCreator$154.<init>():void::-1:-1:-1:-1	64
9783	1	x	x	x	x	x	3033gui.editor.FSATransitionCreator$154.getRowCount():int:FSATransitionCreator.java:90:3:92:4	64
9784	1	x	x	x	x	x	3032gui.editor.FSATransitionCreator$154.isCellEditable(int;int):boolean:FSATransitionCreator.java:86:3:88:4	64
9785	1	x	x	x	x	x	2976gui.editor.MealyTransitionCreator$153.<init>():void::-1:-1:-1:-1	64
9786	1	x	x	x	x	x	2981gui.editor.MealyTransitionCreator$153.getColumnCount():int:MealyTransitionCreator.java:86:16:86:75	64
9787	1	x	x	x	x	x	2982gui.editor.MealyTransitionCreator$153.getColumnName(int):java.lang.String:MealyTransitionCreator.java:87:16:87:81	64
9788	1	x	x	x	x	x	2980gui.editor.MealyTransitionCreator$153.getRowCount():int:MealyTransitionCreator.java:85:16:85:75	64
9789	1	x	x	x	x	x	2979gui.editor.MealyTransitionCreator$153.isCellEditable(int;int):boolean:MealyTransitionCreator.java:84:16:84:78	64
9790	1	x	x	x	x	x	2978gui.editor.MealyTransitionCreator$153.setValueAt(java.lang.Object;int;int):void:MealyTransitionCreator.java:83:16:83:84	64
9791	1	x	x	x	x	x	3040gui.editor.MooreTransitionCreator$155.<init>():void::-1:-1:-1:-1	64
9792	1	x	x	x	x	x	3045gui.editor.MooreTransitionCreator$155.getColumnCount():int:MooreTransitionCreator.java:86:16:86:75	64
9793	1	x	x	x	x	x	3046gui.editor.MooreTransitionCreator$155.getColumnName(int):java.lang.String:MooreTransitionCreator.java:87:16:87:78	64
9794	1	x	x	x	x	x	3044gui.editor.MooreTransitionCreator$155.getRowCount():int:MooreTransitionCreator.java:85:16:85:75	64
9795	1	x	x	x	x	x	3043gui.editor.MooreTransitionCreator$155.isCellEditable(int;int):boolean:MooreTransitionCreator.java:84:16:84:78	64
9796	1	x	x	x	x	x	3042gui.editor.MooreTransitionCreator$155.setValueAt(java.lang.Object;int;int):void:MooreTransitionCreator.java:83:16:83:84	64
9797	1	x	x	x	x	x	3215gui.editor.PDATransitionCreator$163.<init>():void::-1:-1:-1:-1	64
9798	1	x	x	x	x	x	3219gui.editor.PDATransitionCreator$163.getRowCount():int:PDATransitionCreator.java:89:3:91:4	64
9799	1	x	x	x	x	x	3218gui.editor.PDATransitionCreator$163.isCellEditable(int;int):boolean:PDATransitionCreator.java:85:3:87:4	64
9800	1	x	x	x	x	x	3172gui.editor.TMTransitionCreator$160.<init>():void::-1:-1:-1:-1	64
9801	1	x	x	x	x	x	3181gui.editor.TMTransitionCreator$161.<init>(javax.swing.JComboBox):void::-1:-1:-1:-1	64
9802	1	x	x	x	x	x	3193gui.editor.TMTransitionCreator$162.<init>():void::-1:-1:-1:-1	64
9803	1	x	x	x	x	x	3084gui.editor.TableTransitionCreator$156.<init>(javax.swing.table.TableModel):void::-1:-1:-1:-1	64
9804	1	x	x	x	x	x	3085gui.editor.TableTransitionCreator$156.getCellRenderer(int;int):javax.swing.table.TableCellRenderer:TableTransitionCreator.java:106:3:108:4	64
9805	1	x	x	x	x	x	3100gui.editor.TableTransitionCreator$157.<init>():void::-1:-1:-1:-1	64
9806	1	x	x	x	x	x	3101gui.editor.TableTransitionCreator$157.componentHidden(java.awt.event.ComponentEvent):void:TableTransitionCreator.java:241:3:242:4	64
9807	1	x	x	x	x	x	3104gui.editor.TableTransitionCreator$157.componentShown(java.awt.event.ComponentEvent):void:TableTransitionCreator.java:252:3:253:4	64
9808	1	x	x	x	x	x	3107gui.editor.TableTransitionCreator$158.<init>():void::-1:-1:-1:-1	64
9809	1	x	x	x	x	x	3106gui.editor.TableTransitionCreator.editTransition(automata.Transition;java.awt.Point;int):void:TableTransitionCreator.java:273:1:276:2	64
9810	1	x	x	x	x	x	3277gui.editor.ToolAdapter$164.<init>():void::-1:-1:-1:-1	64
9811	1	x	x	x	x	x	3053gui.editor.ToolBar.getDrawer():gui.viewer.AutomatonDrawer:ToolBar.java:82:1:89:2	64
9812	1	x	x	x	x	x	3052gui.editor.ToolBar.getView():java.awt.Component:ToolBar.java:73:1:80:2	64
9813	1	x	x	x	x	x	3401gui.environment.AutomatonEnvironment.getUndoKeeper():gui.editor.UndoKeeper:AutomatonEnvironment.java:66:4:68:5	64
9814	1	x	x	x	x	x	3339gui.environment.Environment$168.<init>():void::-1:-1:-1:-1	64
9815	1	x	x	x	x	x	3351gui.environment.Environment$169.<init>():void::-1:-1:-1:-1	64
9816	1	x	x	x	x	x	3369gui.environment.Environment.setNewMainObject(java.io.Serializable):void:Environment.java:464:1:467:2	64
9817	1	x	x	x	x	x	3432gui.environment.EnvironmentFactory$177.<init>():void::-1:-1:-1:-1	64
9818	1	x	x	x	x	x	3435gui.environment.EnvironmentFactory$178.<init>():void::-1:-1:-1:-1	64
9819	1	x	x	x	x	x	3325gui.environment.EnvironmentFrame$167.<init>():void::-1:-1:-1:-1	64
9820	1	x	x	x	x	x	3298gui.environment.EnvironmentFrame$165.<init>():void::-1:-1:-1:-1	64
9821	1	x	x	x	x	x	3306gui.environment.EnvironmentFrame$166.<init>():void::-1:-1:-1:-1	64
9822	1	x	x	x	x	x	3413gui.environment.GrammarEnvironment$172.<init>():void::-1:-1:-1:-1	64
9823	1	x	x	x	x	x	3378gui.environment.LSystemEnvironment$170.<init>():void::-1:-1:-1:-1	64
9824	1	x	x	x	x	x	3417gui.environment.Profile$173.<init>():void::-1:-1:-1:-1	64
9825	1	x	x	x	x	x	3419gui.environment.Profile$174.<init>():void::-1:-1:-1:-1	64
9826	1	x	x	x	x	x	3421gui.environment.Profile$175.<init>():void::-1:-1:-1:-1	64
9827	1	x	x	x	x	x	3423gui.environment.Profile$176.<init>():void::-1:-1:-1:-1	64
9828	1	x	x	x	x	x	3391gui.environment.Universe$171.<init>():void::-1:-1:-1:-1	64
9829	1	x	x	x	x	x	3465gui.grammar.GrammarTable$179.<init>():void::-1:-1:-1:-1	64
9830	1	x	x	x	x	x	3486gui.grammar.GrammarTableModel.getColumnClass(int):java.lang.Class<>:GrammarTableModel.java:170:1:179:2	64
9831	1	x	x	x	x	x	3485gui.grammar.GrammarTableModel.isCellEditable(int;int):boolean:GrammarTableModel.java:143:1:155:2	64
9832	1	x	x	x	x	x	3479gui.grammar.ImmutableGrammarTableModel.isCellEditable(int;int):boolean:ImmutableGrammarTableModel.java:57:1:68:2	64
9833	1	x	x	x	x	x	3491gui.grammar.automata.ConvertController$180.<init>():void::-1:-1:-1:-1	64
9834	1	x	x	x	x	x	3521gui.grammar.automata.ConvertPane$181.<init>():void::-1:-1:-1:-1	64
9835	1	x	x	x	x	x	3522gui.grammar.automata.ConvertPane$181.isCellEditable(int;int):boolean:ConvertPane.java:103:4:105:5	64
9836	1	x	x	x	x	x	3546gui.grammar.automata.FSAConvertController$184.<init>():void::-1:-1:-1:-1	64
9837	1	x	x	x	x	x	3540gui.grammar.automata.PDAConvertController$183.<init>():void::-1:-1:-1:-1	64
9838	1	x	x	x	x	x	3534gui.grammar.automata.TuringConvertController$182.<init>():void::-1:-1:-1:-1	64
9839	1	x	x	x	x	x	3590gui.grammar.convert.ConvertController$191.<init>():void::-1:-1:-1:-1	64
9840	1	x	x	x	x	x	3594gui.grammar.convert.ConvertController$192.<init>():void::-1:-1:-1:-1	64
9841	1	x	x	x	x	x	3570gui.grammar.convert.ConvertPane$186.<init>():void::-1:-1:-1:-1	64
9842	1	x	x	x	x	x	3575gui.grammar.convert.ConvertPane$187.<init>(java.lang.String):void::-1:-1:-1:-1	64
9843	1	x	x	x	x	x	3578gui.grammar.convert.ConvertPane$188.<init>(java.lang.String):void::-1:-1:-1:-1	64
9844	1	x	x	x	x	x	3581gui.grammar.convert.ConvertPane$189.<init>(java.lang.String):void::-1:-1:-1:-1	64
9845	1	x	x	x	x	x	3584gui.grammar.convert.ConvertPane$190.<init>(java.lang.String):void::-1:-1:-1:-1	64
9846	1	x	x	x	x	x	3564gui.grammar.convert.GrammarViewer$185.<init>():void::-1:-1:-1:-1	64
9847	1	x	x	x	x	x	3566gui.grammar.convert.GrammarViewer$GrammarTableModel.isCellEditable(int;int):boolean:GrammarViewer.java:181:2:183:3	64
9848	1	x	x	x	x	x	3955gui.grammar.parse.BruteParsePane$227.<init>():void::-1:-1:-1:-1	64
9849	1	x	x	x	x	x	3957gui.grammar.parse.BruteParsePane$228.<init>():void::-1:-1:-1:-1	64
9850	1	x	x	x	x	x	3962gui.grammar.parse.BruteParsePane$229.<init>(java.lang.String):void::-1:-1:-1:-1	64
9851	1	x	x	x	x	x	3774gui.grammar.parse.CYKParsePane$206.<init>(java.lang.String):void::-1:-1:-1:-1	64
9852	1	x	x	x	x	x	3777gui.grammar.parse.CYKParsePane$207.<init>():void::-1:-1:-1:-1	64
